1000.45106832	0.100636709946	-2.121761e+01	
1000.45106832	0.100636709946	-2.121761e+01	
1000.38472965	0.100522568731	-1.509544e+01	
1000.34598506	0.100471936076	-1.223855e+01	
1000.32216824	0.100560141039	-1.254434e+01	
1000.32216824	0.100560141039	-1.254434e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.32919952	0.100534100892	-1.241045e+01	
1000.24514409	0.100275916981	-5.598679e+00	
1000.24514409	0.100275916981	-5.598679e+00	
1000.21202966	0.100218544217	-4.052741e+00	
1000.23882444	0.100241528572	-5.108545e+00	
1000.23882444	0.100241528572	-5.108545e+00	
1000.23882444	0.100241528572	-5.108545e+00	
1000.23882444	0.100241528572	-5.108545e+00	
1000.26849977	0.100280572208	-6.529229e+00	
1000.26849977	0.100280572208	-6.529229e+00	
1000.26522139	0.100275332624	-6.356138e+00	
1000.21969328	0.100204580161	-4.215369e+00	
1000.21969328	0.100204580161	-4.215369e+00	
1000.17221926	0.100107180501	-2.402557e+00	
1000.17619801	0.100121339125	-2.547703e+00	
1000.17619801	0.100121339125	-2.547703e+00	
1000.15654227	0.100051392954	-1.918911e+00	
1000.1346631	0.100062324151	-1.435164e+00	
1000.12816641	0.100065415774	-1.307564e+00	
1000.18200022	0.10003979755	-2.587883e+00	
1000.17474349	0.100038841534	-2.385618e+00	
1000.18140958	0.10004031499	-2.571069e+00	
1000.20148434	0.100054092087	-3.172447e+00	
1000.20148434	0.100054092087	-3.172447e+00	
1000.20148434	0.100054092087	-3.172447e+00	
1000.08249335	0.0999483432218	-6.258642e-01	
1000.08249335	0.0999483432218	-6.258642e-01	
1000.08249335	0.0999483432218	-6.258642e-01	
1000.09543441	0.0999395613014	-8.397205e-01	
1000.11848238	0.0999239207353	-1.298320e+00	
1000.11848238	0.0999239207353	-1.298320e+00	
1000.11539278	0.0999260235033	-1.231043e+00	
1000.11056875	0.0999442284916	-1.079709e+00	
1000.11056875	0.0999442284916	-1.079709e+00	
1000.1721015	0.0999631300139	-2.424630e+00	
1000.08087498	0.100003376975	-5.155027e-01	
1000.08087498	0.100003376975	-5.155027e-01	
1000.07038785	0.100057821074	-4.196590e-01	
1000.01343568	0.100243235366	-1.099321e+00	
1000.01354399	0.100242964225	-1.096875e+00	
999.959606466	0.100008028332	-1.331895e-01	
999.951257002	0.0999983422788	-1.874280e-01	
999.985659721	0.099889049662	-2.341166e-01	
999.984312674	0.0998870014477	-2.443731e-01	
1000.02831245	0.0999539040614	-1.147772e-01	
1000.02831245	0.0999539040614	-1.147772e-01	
1000.06099384	0.0998732183895	-6.641818e-01	
1000.06099384	0.0998732183895	-6.641818e-01	
1000.04722585	0.0998706987404	-5.442493e-01	
1000.04722585	0.0998706987404	-5.442493e-01	
1000.04492747	0.0998753399482	-5.009053e-01	
1000.00077969	0.0999874102426	-3.116259e-03	
1000.00077969	0.0999874102426	-3.116259e-03	
1000.01503214	0.0999624769963	-4.928393e-02	
1000.02087145	0.099975328115	-5.041000e-02	
1000.00784119	0.100019406053	-1.063193e-02	
999.965003961	0.100111558463	-3.650504e-01	
999.971009397	0.100140582521	-4.738417e-01	
999.942605653	0.100215371136	-1.240946e+00	
999.942107625	0.100286528023	-1.954244e+00	
999.942107625	0.100286528023	-1.954244e+00	
1000.02299491	0.100096563623	-1.980421e-01	
1000.06363311	0.1000011245	-3.198791e-01	
1000.06363311	0.1000011245	-3.198791e-01	
1000.06363311	0.1000011245	-3.198791e-01	
1000.11333344	0.100138374325	-1.240472e+00	
1000.02591975	0.100028627794	-6.215212e-02	
1000.19303702	0.100200249291	-3.366836e+00	
1000.25043127	0.100242820875	-5.542245e+00	
1000.25043127	0.100242820875	-5.542245e+00	
1000.1458174	0.100019438277	-1.665081e+00	
1000.1458174	0.100019438277	-1.665081e+00	
1000.1691539	0.100037943703	-2.235447e+00	
1000.20858612	0.100130029595	-3.524731e+00	
1000.20858612	0.100130029595	-3.524731e+00	
1000.20858612	0.100130029595	-3.524731e+00	
1000.10444392	0.100015608593	-8.537176e-01	
1000.10444392	0.100015608593	-8.537176e-01	
1000.11915524	0.0999850673301	-1.143290e+00	
1000.11944486	0.0999846501224	-1.149467e+00	
1000.13634157	0.099994899724	-1.477615e+00	
1000.11396565	0.099982339358	-1.051259e+00	
1000.03866823	0.0999400723574	-2.060756e-01	
1000.00917216	0.0999047101552	-1.851341e-01	
1000.02549644	0.0999171193074	-1.990926e-01	
1000.00621771	0.0999139127493	-1.471795e-01	
1000.05951448	0.0999749866446	-3.050533e-01	
1000.05662295	0.0999735221327	-2.799866e-01	
1000.11164086	0.100005048113	-9.819534e-01	
999.946567006	0.0999415950698	-2.631115e-01	
999.945114352	0.0999436443364	-2.713830e-01	
999.945940967	0.0999432809945	-2.652605e-01	
999.951584495	0.0999400853699	-2.279261e-01	
999.950139071	0.0999405347276	-2.376050e-01	
999.950139071	0.0999405347276	-2.376050e-01	
999.962765175	0.100002828525	-1.108148e-01	
999.977587498	0.0999899512783	-3.970685e-02	
999.998222509	0.0999799251259	-7.524193e-03	
1000.02237211	0.099971515811	-6.042305e-02	
999.976370405	0.0999287126311	-1.252029e-01	
999.976370405	0.0999287126311	-1.252029e-01	
999.976084133	0.0999254938246	-1.342657e-01	
999.976084133	0.0999254938246	-1.342657e-01	
999.981710057	0.100027459595	-4.503176e-02	
999.978240356	0.100048329382	-9.056837e-02	
999.987268537	0.0999940260799	-1.284148e-02	
1000.01099993	0.0998576037481	-4.047783e-01	
1000.01099993	0.0998576037481	-4.047783e-01	
999.988519039	0.0999383029102	-7.591551e-02	
999.988519039	0.0999383029102	-7.591551e-02	
999.986169744	0.0999467361207	-6.213199e-02	
999.997019381	0.0999912107858	-1.929424e-03	
1000.01602309	0.0999792750257	-3.129040e-02	
1000.02696074	0.0999979045003	-5.810722e-02	
1000.02696074	0.0999979045003	-5.810722e-02	
1000.02696074	0.0999979045003	-5.810722e-02	
1000.01129279	0.0999545723715	-5.338818e-02	
1000.03117133	0.10001535949	-7.718600e-02	
1000.00867221	0.100076910261	-1.114779e-01	
1000.00747983	0.100080172265	-1.201813e-01	
999.926549658	0.0999155334016	-5.074962e-01	
999.887445427	0.0997513296163	-1.923707e+00	
999.887445427	0.0997513296163	-1.923707e+00	
999.941687898	0.0998142606344	-8.243483e-01	
999.939778147	0.0998037634755	-9.091555e-01	
999.939778147	0.0998037634755	-9.091555e-01	
999.977258935	0.0998551833678	-4.069947e-01	
999.977258935	0.0998551833678	-4.069947e-01	
999.979390407	0.0999070172234	-1.796809e-01	
999.979390407	0.0999070172234	-1.796809e-01	
999.979039024	0.0998921725148	-2.339485e-01	
999.958570677	0.0999689831968	-1.428163e-01	
999.942060721	0.0999175965586	-3.520775e-01	
999.942060721	0.0999175965586	-3.520775e-01	
999.942143446	0.0999268274267	-3.289903e-01	
999.941000166	0.0998803330056	-4.837469e-01	
999.941000166	0.0998803330056	-4.837469e-01	
999.975378231	0.0999345647237	-1.145728e-01	
999.962125238	0.0999166471046	-2.168855e-01	
999.962125238	0.0999166471046	-2.168855e-01	
999.97695121	0.0999379919174	-1.019974e-01	
1000.03103147	0.100019066092	-7.791799e-02	
1000.03377264	0.100018760585	-9.139565e-02	
1000.08036392	0.100016321467	-5.047496e-01	
1000.07298578	0.100014536665	-4.163525e-01	
1000.06067036	0.0999924564998	-2.963806e-01	
1000.04374296	0.0999755543194	-1.719885e-01	
1000.03879099	0.0999718142921	-1.435536e-01	
1000.00706985	0.0999580072255	-3.972130e-02	
1000.01593509	0.0999727690297	-3.782444e-02	
1000.01597635	0.09997046244	-4.072286e-02	
999.999702343	0.0999483771922	-5.002468e-02	
1000.00024448	0.0999432531403	-6.072649e-02	
1000.00024448	0.0999432531403	-6.072649e-02	
1000.03247943	0.099907159103	-2.719181e-01	
1000.03668911	0.0999526399824	-1.638569e-01	
1000.03668911	0.0999526399824	-1.638569e-01	
999.986288592	0.0999464917892	-6.238971e-02	
999.986288592	0.0999464917892	-6.238971e-02	
1000.00423271	0.0999453915841	-5.954636e-02	
1000.00423271	0.0999453915841	-5.954636e-02	
1000.00423271	0.0999453915841	-5.954636e-02	
999.949862457	0.0999023793473	-3.358320e-01	
999.931539494	0.0999232706313	-4.362199e-01	
999.948963727	0.0998977719317	-3.575546e-01	
999.968892209	0.0998948770911	-2.561625e-01	
999.968892209	0.0998948770911	-2.561625e-01	
999.961961757	0.0999310177076	-1.813003e-01	
999.96402843	0.099934538896	-1.626210e-01	
999.96402843	0.099934538896	-1.626210e-01	
999.974412336	0.0999407293909	-1.047658e-01	
999.975067518	0.0999410880259	-1.017628e-01	
999.975297547	0.0999462144662	-9.120434e-02	
999.982096726	0.0999507256439	-6.340114e-02	
999.982096726	0.0999507256439	-6.340114e-02	
999.974066749	0.0998410026625	-4.931608e-01	
1000.03405747	0.0997833165277	-1.039559e+00	
1000.03405747	0.0997833165277	-1.039559e+00	
1000.01662578	0.099706862115	-1.681362e+00	
1000.0176413	0.0997187812308	-1.556045e+00	
1000.01051789	0.0999046705685	-1.884916e-01	
1000.01038147	0.099910349514	-1.678712e-01	
1000.00454337	0.0998936427687	-2.187112e-01	
1000.00703842	0.0999408186561	-7.345309e-02	
999.962603136	0.0998357276133	-5.651801e-01	
999.962369104	0.0998336929169	-5.782291e-01	
999.964417581	0.0997712502469	-1.014235e+00	
